handle,sku,title,source_price,hm_price,delta,flags,source_url
dtfva-42-custom-sublimation-gang-sheets-builder,DTFVA-42_CUSTOM_SUBLIMATION_GANG_SHEETS_BUILDER-42_5_X24_HEIGHT_PAPER,"42"" Custom Sublimation Gang Sheet Builder",16.88,15.88,-1.00,,https://dtfvirginia.com/products/42-custom-sublimation-gang-sheets-builder
dtfva-42-custom-sublimation-gang-sheets-builder,DTFVA-42_CUSTOM_SUBLIMATION_GANG_SHEETS_BUILDER-42_5_X36_HEIGHT_PAPER,"42"" Custom Sublimation Gang Sheet Builder",25.33,24.33,-1.00,,https://dtfvirginia.com/products/42-custom-sublimation-gang-sheets-builder
dtfva-42-custom-sublimation-gang-sheets-builder,DTFVA-42_CUSTOM_SUBLIMATION_GANG_SHEETS_BUILDER-42_5_X48_HEIGHT_PAPER,"42"" Custom Sublimation Gang Sheet Builder",33.77,32.77,-1.00,,https://dtfvirginia.com/products/42-custom-sublimation-gang-sheets-builder
dtfva-42-custom-sublimation-gang-sheets-builder,DTFVA-42_CUSTOM_SUBLIMATION_GANG_SHEETS_BUILDER-42_5_X60_HEIGHT_PAPER,"42"" Custom Sublimation Gang Sheet Builder",42.21,41.21,-1.00,,https://dtfvirginia.com/products/42-custom-sublimation-gang-sheets-builder
dtfva-42-custom-sublimation-gang-sheets-builder,DTFVA-42_CUSTOM_SUBLIMATION_GANG_SHEETS_BUILDER-42_5_X72_HEIGHT_PAPER,"42"" Custom Sublimation Gang Sheet Builder",50.65,49.65,-1.00,,https://dtfvirginia.com/products/42-custom-sublimation-gang-sheets-builder
dtfva-42-custom-sublimation-gang-sheets-builder,DTFVA-42_CUSTOM_SUBLIMATION_GANG_SHEETS_BUILDER-42_5_X84_HEIGHT_PAPER,"42"" Custom Sublimation Gang Sheet Builder",59.09,58.09,-1.00,,https://dtfvirginia.com/products/42-custom-sublimation-gang-sheets-builder
dtfva-42-custom-sublimation-gang-sheets-builder,DTFVA-42_CUSTOM_SUBLIMATION_GANG_SHEETS_BUILDER-42_5_X96_HEIGHT_PAPER,"42"" Custom Sublimation Gang Sheet Builder",67.54,66.54,-1.00,,https://dtfvirginia.com/products/42-custom-sublimation-gang-sheets-builder
dtfva-42-custom-sublimation-gang-sheets-builder,DTFVA-42_CUSTOM_SUBLIMATION_GANG_SHEETS_BUILDER-42_5_X108_HEIGHT_PAPER,"42"" Custom Sublimation Gang Sheet Builder",75.98,74.98,-1.00,,https://dtfvirginia.com/products/42-custom-sublimation-gang-sheets-builder
dtfva-42-custom-sublimation-gang-sheets-builder,DTFVA-42_CUSTOM_SUBLIMATION_GANG_SHEETS_BUILDER-42_5_X120_HEIGHT_PAPER,"42"" Custom Sublimation Gang Sheet Builder",84.42,83.42,-1.00,,https://dtfvirginia.com/products/42-custom-sublimation-gang-sheets-builder
dtfva-custom-dtf-gang-sheets-fast-reliable-transfer-printing,DTFVA-CUSTOM_DTF_GANG_SHEETS_FAST_RELIABLE_TRANSFER_PRINTING-46_5_IN_X_12_IN,Custom DTF Gang Sheets 46″ Builder,12.60,11.60,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-fast-reliable-transfer-printing
dtfva-custom-dtf-gang-sheets-fast-reliable-transfer-printing,DTFVA-CUSTOM_DTF_GANG_SHEETS_FAST_RELIABLE_TRANSFER_PRINTING-46_5_IN_X_24_IN,Custom DTF Gang Sheets 46″ Builder,25.20,24.20,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-fast-reliable-transfer-printing
dtfva-custom-dtf-gang-sheets-fast-reliable-transfer-printing,DTFVA-CUSTOM_DTF_GANG_SHEETS_FAST_RELIABLE_TRANSFER_PRINTING-46_5_IN_X_36_IN,Custom DTF Gang Sheets 46″ Builder,37.80,36.80,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-fast-reliable-transfer-printing
dtfva-custom-dtf-gang-sheets-fast-reliable-transfer-printing,DTFVA-CUSTOM_DTF_GANG_SHEETS_FAST_RELIABLE_TRANSFER_PRINTING-46_5_IN_X_48_IN,Custom DTF Gang Sheets 46″ Builder,50.40,49.40,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-fast-reliable-transfer-printing
dtfva-custom-dtf-gang-sheets-fast-reliable-transfer-printing,DTFVA-CUSTOM_DTF_GANG_SHEETS_FAST_RELIABLE_TRANSFER_PRINTING-46_5_IN_X_60_IN,Custom DTF Gang Sheets 46″ Builder,63.00,62.00,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-fast-reliable-transfer-printing
dtfva-custom-dtf-gang-sheets-fast-reliable-transfer-printing,DTFVA-CUSTOM_DTF_GANG_SHEETS_FAST_RELIABLE_TRANSFER_PRINTING-46_5_IN_X_72_IN,Custom DTF Gang Sheets 46″ Builder,75.60,74.60,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-fast-reliable-transfer-printing
dtfva-custom-dtf-gang-sheets-fast-reliable-transfer-printing,DTFVA-CUSTOM_DTF_GANG_SHEETS_FAST_RELIABLE_TRANSFER_PRINTING-46_5_IN_X_80_IN,Custom DTF Gang Sheets 46″ Builder,84.00,83.00,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-fast-reliable-transfer-printing
dtfva-custom-dtf-gang-sheets-fast-reliable-transfer-printing,DTFVA-CUSTOM_DTF_GANG_SHEETS_FAST_RELIABLE_TRANSFER_PRINTING-46_5_IN_X_84_IN,Custom DTF Gang Sheets 46″ Builder,88.20,87.20,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-fast-reliable-transfer-printing
dtfva-custom-dtf-gang-sheets-fast-reliable-transfer-printing,DTFVA-CUSTOM_DTF_GANG_SHEETS_FAST_RELIABLE_TRANSFER_PRINTING-46_5_IN_X_96_IN,Custom DTF Gang Sheets 46″ Builder,100.80,99.80,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-fast-reliable-transfer-printing
dtfva-custom-dtf-gang-sheets-fast-reliable-transfer-printing,DTFVA-CUSTOM_DTF_GANG_SHEETS_FAST_RELIABLE_TRANSFER_PRINTING-46_5_IN_X_108_IN,Custom DTF Gang Sheets 46″ Builder,113.40,112.40,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-fast-reliable-transfer-printing
dtfva-custom-dtf-gang-sheets-fast-reliable-transfer-printing,DTFVA-CUSTOM_DTF_GANG_SHEETS_FAST_RELIABLE_TRANSFER_PRINTING-46_5_IN_X_120_IN,Custom DTF Gang Sheets 46″ Builder,126.00,125.00,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-fast-reliable-transfer-printing
dtfva-custom-dtf-gang-sheets-fast-reliable-transfer-printing,DTFVA-CUSTOM_DTF_GANG_SHEETS_FAST_RELIABLE_TRANSFER_PRINTING-46_5_IN_X_132_IN,Custom DTF Gang Sheets 46″ Builder,138.60,137.60,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-fast-reliable-transfer-printing
dtfva-custom-dtf-gang-sheets-fast-reliable-transfer-printing,DTFVA-CUSTOM_DTF_GANG_SHEETS_FAST_RELIABLE_TRANSFER_PRINTING-46_5_IN_X_144_IN,Custom DTF Gang Sheets 46″ Builder,151.20,150.20,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-fast-reliable-transfer-printing
dtfva-custom-dtf-gang-sheets-fast-reliable-transfer-printing,DTFVA-CUSTOM_DTF_GANG_SHEETS_FAST_RELIABLE_TRANSFER_PRINTING-46_5_IN_X_156_IN,Custom DTF Gang Sheets 46″ Builder,163.80,162.80,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-fast-reliable-transfer-printing
dtfva-custom-dtf-gang-sheets-fast-reliable-transfer-printing,DTFVA-CUSTOM_DTF_GANG_SHEETS_FAST_RELIABLE_TRANSFER_PRINTING-46_5_IN_X_168_IN,Custom DTF Gang Sheets 46″ Builder,176.40,175.40,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-fast-reliable-transfer-printing
dtfva-custom-dtf-gang-sheets-fast-reliable-transfer-printing,DTFVA-CUSTOM_DTF_GANG_SHEETS_FAST_RELIABLE_TRANSFER_PRINTING-46_5_IN_X_180_IN,Custom DTF Gang Sheets 46″ Builder,189.00,188.00,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-fast-reliable-transfer-printing
dtfva-custom-dtf-gang-sheets-fast-reliable-transfer-printing,DTFVA-CUSTOM_DTF_GANG_SHEETS_FAST_RELIABLE_TRANSFER_PRINTING-46_5_IN_X_192_IN,Custom DTF Gang Sheets 46″ Builder,201.60,200.60,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-fast-reliable-transfer-printing
dtfva-custom-dtf-gang-sheets-fast-reliable-transfer-printing,DTFVA-CUSTOM_DTF_GANG_SHEETS_FAST_RELIABLE_TRANSFER_PRINTING-46_5_IN_X_204_IN,Custom DTF Gang Sheets 46″ Builder,214.20,213.20,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-fast-reliable-transfer-printing
dtfva-custom-dtf-gang-sheets-fast-reliable-transfer-printing,DTFVA-CUSTOM_DTF_GANG_SHEETS_FAST_RELIABLE_TRANSFER_PRINTING-46_5_IN_X_216_IN,Custom DTF Gang Sheets 46″ Builder,226.80,225.80,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-fast-reliable-transfer-printing
dtfva-custom-dtf-gang-sheets-fast-reliable-transfer-printing,DTFVA-CUSTOM_DTF_GANG_SHEETS_FAST_RELIABLE_TRANSFER_PRINTING-46_5_IN_X_228_IN,Custom DTF Gang Sheets 46″ Builder,239.40,238.40,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-fast-reliable-transfer-printing
dtfva-custom-dtf-gang-sheets-fast-reliable-transfer-printing,DTFVA-CUSTOM_DTF_GANG_SHEETS_FAST_RELIABLE_TRANSFER_PRINTING-46_5_IN_X_240_IN,Custom DTF Gang Sheets 46″ Builder,252.00,251.00,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-fast-reliable-transfer-printing
dtfva-custom-dtf-gang-sheets-dtf-virginia,DTFVA-CUSTOM_DTF_GANG_SHEETS_DTF_VIRGINIA-46_5_IN_X_12_IN,Custom DTF Gang Sheets 46″,12.00,11.00,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-dtf-virginia
dtfva-custom-dtf-gang-sheets-dtf-virginia,DTFVA-CUSTOM_DTF_GANG_SHEETS_DTF_VIRGINIA-46_5_IN_X_24_IN,Custom DTF Gang Sheets 46″,24.00,23.00,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-dtf-virginia
dtfva-custom-dtf-gang-sheets-dtf-virginia,DTFVA-CUSTOM_DTF_GANG_SHEETS_DTF_VIRGINIA-46_5_IN_X_36_IN,Custom DTF Gang Sheets 46″,36.00,35.00,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-dtf-virginia
dtfva-custom-dtf-gang-sheets-dtf-virginia,DTFVA-CUSTOM_DTF_GANG_SHEETS_DTF_VIRGINIA-46_5_IN_X_48_IN,Custom DTF Gang Sheets 46″,48.00,47.00,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-dtf-virginia
dtfva-custom-dtf-gang-sheets-dtf-virginia,DTFVA-CUSTOM_DTF_GANG_SHEETS_DTF_VIRGINIA-46_5_IN_X_60_IN,Custom DTF Gang Sheets 46″,60.00,59.00,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-dtf-virginia
dtfva-custom-dtf-gang-sheets-dtf-virginia,DTFVA-CUSTOM_DTF_GANG_SHEETS_DTF_VIRGINIA-46_5_IN_X_72_IN,Custom DTF Gang Sheets 46″,72.00,71.00,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-dtf-virginia
dtfva-custom-dtf-gang-sheets-dtf-virginia,DTFVA-CUSTOM_DTF_GANG_SHEETS_DTF_VIRGINIA-46_5_IN_X_80_IN,Custom DTF Gang Sheets 46″,80.00,79.00,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-dtf-virginia
dtfva-custom-dtf-gang-sheets-dtf-virginia,DTFVA-CUSTOM_DTF_GANG_SHEETS_DTF_VIRGINIA-46_5_IN_X_84_IN,Custom DTF Gang Sheets 46″,84.00,83.00,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-dtf-virginia
dtfva-custom-dtf-gang-sheets-dtf-virginia,DTFVA-CUSTOM_DTF_GANG_SHEETS_DTF_VIRGINIA-46_5_IN_X_96_IN,Custom DTF Gang Sheets 46″,96.00,95.00,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-dtf-virginia
dtfva-custom-dtf-gang-sheets-dtf-virginia,DTFVA-CUSTOM_DTF_GANG_SHEETS_DTF_VIRGINIA-46_5_IN_X_108_IN,Custom DTF Gang Sheets 46″,108.00,107.00,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-dtf-virginia
dtfva-custom-dtf-gang-sheets-dtf-virginia,DTFVA-CUSTOM_DTF_GANG_SHEETS_DTF_VIRGINIA-46_5_IN_X_120_IN,Custom DTF Gang Sheets 46″,120.00,119.00,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-dtf-virginia
dtfva-custom-dtf-gang-sheets-dtf-virginia,DTFVA-CUSTOM_DTF_GANG_SHEETS_DTF_VIRGINIA-46_5_IN_X_132_IN,Custom DTF Gang Sheets 46″,132.00,131.00,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-dtf-virginia
dtfva-custom-dtf-gang-sheets-dtf-virginia,DTFVA-CUSTOM_DTF_GANG_SHEETS_DTF_VIRGINIA-46_5_IN_X_144_IN,Custom DTF Gang Sheets 46″,144.00,143.00,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-dtf-virginia
dtfva-custom-dtf-gang-sheets-dtf-virginia,DTFVA-CUSTOM_DTF_GANG_SHEETS_DTF_VIRGINIA-46_5_IN_X_156_IN,Custom DTF Gang Sheets 46″,156.00,155.00,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-dtf-virginia
dtfva-custom-dtf-gang-sheets-dtf-virginia,DTFVA-CUSTOM_DTF_GANG_SHEETS_DTF_VIRGINIA-46_5_IN_X_168_IN,Custom DTF Gang Sheets 46″,168.00,167.00,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-dtf-virginia
dtfva-custom-dtf-gang-sheets-dtf-virginia,DTFVA-CUSTOM_DTF_GANG_SHEETS_DTF_VIRGINIA-46_5_IN_X_180_IN,Custom DTF Gang Sheets 46″,180.00,179.00,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-dtf-virginia
dtfva-custom-dtf-gang-sheets-dtf-virginia,DTFVA-CUSTOM_DTF_GANG_SHEETS_DTF_VIRGINIA-46_5_IN_X_192_IN,Custom DTF Gang Sheets 46″,192.00,191.00,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-dtf-virginia
dtfva-custom-dtf-gang-sheets-dtf-virginia,DTFVA-CUSTOM_DTF_GANG_SHEETS_DTF_VIRGINIA-46_5_IN_X_204_IN,Custom DTF Gang Sheets 46″,204.00,203.00,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-dtf-virginia
dtfva-custom-dtf-gang-sheets-dtf-virginia,DTFVA-CUSTOM_DTF_GANG_SHEETS_DTF_VIRGINIA-46_5_IN_X_216_IN,Custom DTF Gang Sheets 46″,216.00,215.00,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-dtf-virginia
dtfva-custom-dtf-gang-sheets-dtf-virginia,DTFVA-CUSTOM_DTF_GANG_SHEETS_DTF_VIRGINIA-46_5IN_X_228_IN,Custom DTF Gang Sheets 46″,228.00,227.00,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-dtf-virginia
dtfva-custom-dtf-gang-sheets-dtf-virginia,DTFVA-CUSTOM_DTF_GANG_SHEETS_DTF_VIRGINIA-46_5_IN_X_240_IN,Custom DTF Gang Sheets 46″,240.00,239.00,-1.00,,https://dtfvirginia.com/products/custom-dtf-gang-sheets-dtf-virginia
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-8_X_6_88_2_X_2,Custom DTF Transfers by Size,1.65,0.65,-1.00,,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-8_41_X_12_6OZI_2_X_2,Custom DTF Transfers by Size,3.03,2.03,-1.00,,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-12_X_9_74_KSMG_2_X_2,Custom DTF Transfers by Size,3.51,2.51,-1.00,,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-5_07_X_6_02_PE5B_2_X_2,Custom DTF Transfers by Size,0.92,0.98,0.06,low_price_floor_0_98,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-3_X_0_51_BFVN_2_X_2,Custom DTF Transfers by Size,0.05,0.98,0.93,low_price_floor_0_98,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-6_65_X_6_76_JMPA_2_X_2,Custom DTF Transfers by Size,1.35,0.35,-1.00,,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-11_59_X_11_79_DHQS_2_X_2,Custom DTF Transfers by Size,4.10,3.10,-1.00,,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-1_X_1_DS9D_2_X_2,Custom DTF Transfers by Size,0.03,0.98,0.95,low_price_floor_0_98,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-11_46_X_11_76_HIGF_2_X_2,Custom DTF Transfers by Size,4.04,3.04,-1.00,,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-10_21_X_11_T4YU_2_X_2,Custom DTF Transfers by Size,3.37,2.37,-1.00,,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-10_5_X_11_63_H9A0_2_X_2,Custom DTF Transfers by Size,3.66,2.66,-1.00,,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-8_X_8_IDCT_2_X_2,Custom DTF Transfers by Size,1.92,0.92,-1.00,,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-11_5_X_2_5_E9PY_2_X_2,Custom DTF Transfers by Size,0.86,0.98,0.12,low_price_floor_0_98,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-11_5_X_2_5_ZS1G_2_X_2,Custom DTF Transfers by Size,0.86,0.98,0.12,low_price_floor_0_98,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-4_X_2_YK8Y_2_X_2,Custom DTF Transfers by Size,0.24,0.98,0.74,low_price_floor_0_98,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-4_X_2_KV1E_2_X_2,Custom DTF Transfers by Size,0.24,0.98,0.74,low_price_floor_0_98,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-14_48_X_15_82_RECS_2_X_2,Custom DTF Transfers by Size,6.87,5.87,-1.00,,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-11_82_X_11_KP2J_2_X_2,Custom DTF Transfers by Size,3.90,2.90,-1.00,,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-9_85_X_11_UXUM_2_X_2,Custom DTF Transfers by Size,3.25,2.25,-1.00,,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-12_32_X_14_08_VJSG_2_X_2,Custom DTF Transfers by Size,5.20,4.20,-1.00,,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-12_67_X_14_33_BZCJ_2_X_2,Custom DTF Transfers by Size,5.45,4.45,-1.00,,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-9_X_9_VRCT_2_X_2,Custom DTF Transfers by Size,2.43,1.43,-1.00,,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-11_X_11_NHMY_2_X_2,Custom DTF Transfers by Size,3.63,2.63,-1.00,,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-12_X_12_KRPZ_2_X_2,Custom DTF Transfers by Size,4.32,3.32,-1.00,,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-9_X_9_JUKB_2_X_2,Custom DTF Transfers by Size,2.43,1.43,-1.00,,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-11_X_11_B0EL_2_X_2,Custom DTF Transfers by Size,3.63,2.63,-1.00,,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-12_X_12_ADX3_2_X_2,Custom DTF Transfers by Size,4.32,3.32,-1.00,,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-8_2_X_1_42_CBLK_2_X_2,Custom DTF Transfers by Size,0.35,0.98,0.63,low_price_floor_0_98,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-7_5_X_9_59_ZTQI_2_X_2,Custom DTF Transfers by Size,2.16,1.16,-1.00,,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-8_16_X_10_43_YRPC_2_X_2,Custom DTF Transfers by Size,2.55,1.55,-1.00,,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-3_5_X_1_89_XRFQ_2_X_2,Custom DTF Transfers by Size,0.20,0.98,0.78,low_price_floor_0_98,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-7_01_X_8_11_KKFK_2_X_2,Custom DTF Transfers by Size,1.71,0.71,-1.00,,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-8_6_X_8_5_I7MM_2_X_2,Custom DTF Transfers by Size,2.19,1.19,-1.00,,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-12_14_X_4_86_GTWG_2_X_2,Custom DTF Transfers by Size,1.77,0.77,-1.00,,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-2_7_X_2_12_VDMK_2_X_2,Custom DTF Transfers by Size,0.17,0.98,0.81,low_price_floor_0_98,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-3_83_X_1_53_UY02_2_X_2,Custom DTF Transfers by Size,0.18,0.98,0.80,low_price_floor_0_98,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-2_87_X_2_09_YLGR_2_X_2,Custom DTF Transfers by Size,0.18,0.98,0.80,low_price_floor_0_98,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-2_7_X_2_12_BWX8_2_X_2,Custom DTF Transfers by Size,0.17,0.98,0.81,low_price_floor_0_98,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-12_14_X_4_86_UNGX_2_X_2,Custom DTF Transfers by Size,1.77,0.77,-1.00,,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-2_78_X_2_12_L2IJ_2_X_2,Custom DTF Transfers by Size,0.18,0.98,0.80,low_price_floor_0_98,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
dtfva-custom-dtf-transfers-by-size-1,DTFVA-CUSTOM_DTF_TRANSFERS_BY_SIZE_1-11_X_9_46_V8WE_2_X_2,Custom DTF Transfers by Size,3.12,2.12,-1.00,,https://dtfvirginia.com/products/custom-dtf-transfers-by-size-1
